1.06,7.61,1.26,3.82,0.22,0.64,0.65,3.28,1.14,1.72,0.49,24.77,1043,4771.62,484.68,413.5,5.77,0.57,0.38,0.05,1.23,0.17,0,0,2.43,0.1,0.82,3.37,16.07,35.73,0,1.73,3.5,1.74,1.11,7.63,0.46,0,2.69,0,0,0,0.32,0.48,0.02,0,2.05,4.13,0,0,0,0.31
1.98,10.61,3.5,11.34,0.21,0.01,0.4,6.12,1.88,2.45,0.5,5.41,2516.21,6912.79,497.62,252.33,16.23,2.09,1.75,0.13,0.46,0,0,2.3,3.01,0,0.49,5.98,7.03,46.72,0,1.48,5.06,0.52,0.26,13.35,0,0,1.6,0,0,0.13,0,0.04,0.04,0,0.65,1.97,0.39,0,0,0
0.66,8.37,1.87,8.97,0.73,0.21,0.06,2.16,2.28,1.87,0.46,12.65,2346.82,4559.09,400.29,328.11,0.13,7.23,0.83,0,0.42,0,0,5.56,11.04,0.22,3.3,1.94,0,6.96,0,9.87,0.95,0.41,0.83,25.35,0,0.26,1.55,0.49,0.41,0.11,0,0.34,0.03,0,10.47,5.89,0.59,1.3,0,0.32
2.07,10.38,4.96,10.38,0.11,0.24,0.32,5.29,2.12,2.1,0.52,117.24,2356.11,6121.85,367.37,222.1,1.31,1.05,1.3,0,0.05,0,0,2.53,3.55,0.04,1.54,2.73,3.82,7.64,0,5.55,3.42,0.37,0.18,12.56,0,0,0.77,0,0,0.29,0.66,0,0,0,0,1.69,0.73,0,0,0
2,11.56,8.22,12.11,0.19,0.53,0.21,6.21,2.08,2.46,0.83,0.93,1328.18,5463.17,853.2,293.51,0,1.79,1.07,0,0,0,0,6.28,2.32,0,1.19,4.09,5.43,8.91,0,0.21,1.76,0,1.31,32.06,0,0,1.66,0.27,1.86,0.79,1.51,0.53,0,0,0.8,2.66,2.27,0.39,0,0
2.3,8.2,8.17,7.4,0.38,0.46,0.66,4.47,1.59,1.99,0.6,13.68,1034.75,4962.42,527.49,323.83,4.54,0.52,0.47,0.63,0.39,0,0,3.49,2.41,0,1.19,5.89,17.06,38.03,0,1.91,6.23,0,2.96,8.25,1.33,0,5.38,0,0.39,0.74,0.68,0.96,0,0,1.73,5.5,0.85,0.48,0.09,0
3.88,9.49,2.45,12.5,0.07,0,0.49,5.5,2.97,1.84,0.8,5.42,1711.85,4873.18,577.16,247.24,14.39,2.06,0.92,1.24,0,0,0,12.5,1.57,0,0.45,7.62,20.18,46.19,0,0.2,4.55,0,0.5,7.18,0.84,0,4.95,0,0.08,0.42,0,0,0,0,0,1.63,1.79,0,0,0
1.28,7.34,6.19,11.52,0.37,0.41,0.03,3.39,2.83,1.48,0.79,35.7,1684.31,4121.95,354.74,283.9,0,7.25,0.61,0,0.6,0,0,11.28,8.66,0,3.79,2.4,19.99,0,0,2.5,0.5,0,1.29,11.46,0.32,0.22,1.94,0,0.43,0,0,0.28,0,0,6.97,5.05,2.59,1.65,0.06,0.09
1.34,10.78,3.25,12.9,0.11,0.13,0.18,6.32,3.28,1.96,0.88,78.99,1430.73,5085.42,398.64,236.22,0.36,1.66,0.82,0,0.13,0,0,10.39,2.02,0,1.76,5.39,14.5,16.03,0,0.31,2.46,0,0.59,3.35,0.54,0,2.86,0,0.25,0.24,0.31,0,0,0,0,1.44,3.25,0.04,0,0
0.86,5.02,0,5.2,0,0.27,0.06,3.97,0.93,1.48,0.75,0.44,1179.98,4421.76,726.92,352.56,0,0.72,0.61,0,0,0,0,0,1.5,0,1.54,0.62,3.54,9.45,0,0.64,1.34,0,0.4,52.74,0,0,0.29,0,0,0,0.65,0.41,0,0,0,2.26,0.13,0.23,0,0
1.44,5.13,0,4.37,0.13,0.53,0.11,3.21,0.46,1.05,2.33,16.8,1388.55,4903.84,361.89,303.65,10.33,0.35,0.46,0,0.21,0,0,0,1.97,0,1.01,3.33,13.63,33.2,0,3.2,3.85,0,1.55,9.08,0,0,2.89,0,0,0,0,0.8,0,0,0.98,3.59,0,0.12,0,0.71
2.34,8.7,0,7.04,1.3,0,0.43,4.18,0.78,1.12,0.52,11.48,1928.68,4797.48,745.71,303.03,17.17,2.07,0.72,0.51,0,0,0,0.69,1.39,0,0.41,3.23,11.36,43.77,0,0.57,3.98,0,0.34,16.07,0,0,3.94,0,0,0.21,0,0,0,0,0,2.32,0.13,0,0,0
1.07,9.92,0,9.33,0.48,0.29,0,2.71,1.12,1.71,0.8,31.2,1784.48,4758.67,584.92,395.3,0,7.02,0.6,0,0.51,0,0,2.24,9.59,0,2.19,1.9,6.01,1.81,0,3.45,0.61,0,1.5,18.99,0,0.14,2.3,0,0,0,0,0.75,0,0,11.95,6.02,0.46,0.89,0,0.52
2.44,8.77,2.73,9.1,0,0.17,0.19,6.16,1.4,1.63,0.77,145.67,1710.88,6027.45,458.76,277.07,7.58,1.18,0.87,0,0,0,0,5.39,2.88,0,1.22,4.11,6.8,22.26,0,2.13,2.54,0,0.25,9.87,0,0,1.77,0,0,0,0.28,0,0,0,0,2.2,1,0,0,0
